Timestamp,Speed,Latitude coordinate,Longitude coordinate,Altitude,Vertical accuracy,Horizontal accuracy,Course,Course variation,Behavior
147.59,107.4,40.53377,-3.44799,661.7,4,5,268.2,1.758,1
148.51,107.4,40.53377,-3.44799,661.7,4,5,268.2,1.758,1
149.5,109.1,40.53378,-3.4487,661,3,5,269.6,1.406,1
150.48,110.6,40.53378,-3.44906,660.7,3,5,269.6,1.406,1
151.5,111.3,40.53378,-3.44943,660,3,5,269.6,0.352,1
152.52,110.7,40.53377,-3.44979,659.9,3,5,269.3,0,1
153.53,109.8,40.53377,-3.45016,658.8,3,5,269.6,0.352,1
154.51,109.8,40.53377,-3.45016,658.8,3,5,269.6,0.352,1
155.54,110.8,40.53378,-3.45089,658,3,5,270,0.352,1
156.53,110.8,40.53378,-3.45123,657.3,3,5,270,0.352,1
157.5,110.1,40.53378,-3.4516,657.1,3,5,269.6,0.352,1
158.5,110.1,40.53378,-3.4516,657.1,3,5,269.6,0.352,1
159.5,109.2,40.53377,-3.45231,656.1,3,5,269.6,0,1
160.5,109.2,40.53377,-3.45231,656.1,3,5,269.6,0,1
161.52,110.7,40.53376,-3.45304,655.1,3,5,269.6,0,1
162.49,109.7,40.53376,-3.45341,654.7,3,5,269.6,0,1
163.62,112.4,40.53376,-3.45378,654.1,3,5,269.6,0,1
164.5,115.9,40.53376,-3.45415,653.8,3,5,269.6,0,1
165.54,118.6,40.53376,-3.45455,654,3,5,269.6,0,1
166.54,119.2,40.53376,-3.45493,653.7,3,5,269.6,0,1
167.5,119.2,40.53376,-3.45493,653.7,3,5,269.6,0,1
168.54,116.7,40.53375,-3.4557,653.2,3,5,269.6,0,1
169.5,114.4,40.53375,-3.45609,652.3,3,5,270.4,0,1
170.51,115.2,40.53375,-3.45646,651,3,5,270,0.352,1
171.5,117.9,40.53375,-3.45684,651.5,3,5,269.6,0.352,1
172.54,119.9,40.53375,-3.45723,652,3,5,269.6,0.352,1
173.51,119.9,40.53375,-3.45723,652,3,5,269.6,0.352,1
174.55,117.2,40.53375,-3.45801,651,3,5,269.6,0,1
175.51,116.7,40.53374,-3.45839,651.2,3,5,269.3,0,1
176.51,117.2,40.53374,-3.45879,651,3,5,269.6,0.352,1
177.51,117.2,40.53374,-3.45879,651,3,5,269.6,0.352,1
178.51,117,40.53374,-3.45956,651.2,3,5,269.6,0,1
179.49,118.4,40.53373,-3.45994,651.6,3,5,270,0,1
180.52,114.6,40.53374,-3.46031,651.7,3,5,269.6,0.352,1
181.51,112.3,40.53373,-3.46068,652.5,3,5,269.6,0.352,1
182.5,112.3,40.53373,-3.46068,652.5,3,5,269.6,0.352,1
183.53,103.1,40.53372,-3.46137,651.6,3,5,269.6,0.352,1
184.51,104.2,40.53372,-3.46171,652.6,3,5,270,0.703,1
185.49,107,40.53372,-3.46206,653.3,3,5,270,0.703,1
186.52,105.8,40.53372,-3.46241,653.9,3,5,269.6,0.352,1
187.53,105,40.53371,-3.46276,654,3,5,269.6,0.352,1
188.5,105,40.53371,-3.46311,654.1,4,5,269.6,0.352,1
189.52,105.1,40.53371,-3.46345,655.1,3,5,269.6,0,1
190.49,105.1,40.53371,-3.46345,655.1,3,5,269.6,0,1
191.54,102.4,40.53371,-3.46413,656,3,5,269.6,0,1
192.53,101.9,40.53371,-3.46446,656.2,3,5,269.6,0,1
193.49,100.5,40.53371,-3.46479,656.8,3,5,270.7,0,1
194.5,98.6,40.53373,-3.46512,657.2,4,5,272.5,2.812,1
195.51,96.3,40.53375,-3.46545,657.5,4,5,274.6,3.867,1
196.48,97.3,40.53377,-3.46576,657.5,3,5,276.7,3.867,1
197.51,97.3,40.53377,-3.46576,657.5,3,5,276.7,4.219,1
198.59,100.7,40.53387,-3.4664,659.1,3,5,283.4,6.68,1
199.5,98.9,40.53393,-3.46672,659.3,3,5,284.4,4.219,1
200.49,98.9,40.53393,-3.46672,659.3,3,5,284.4,4.219,1
201.52,93.9,40.53411,-3.46731,659.8,3,5,291.4,7.031,1
202.49,95.1,40.53421,-3.4676,660.3,3,5,295.7,7.031,1
203.52,95.1,40.53421,-3.4676,660.3,3,5,295.7,6.328,1
204.51,91.5,40.53442,-3.46812,661.4,4,5,301.6,5.977,1
205.51,91,40.53456,-3.46838,661.7,4,5,304.8,5.977,1
206.51,90.8,40.5347,-3.46862,662,4,5,308,6.328,1
207.51,89.7,40.53484,-3.46884,662.5,4,5,311.1,6.328,1
208.53,92.6,40.535,-3.46906,662.9,4,5,314.3,6.328,1
209.51,92.6,40.535,-3.46906,662.9,4,5,314.3,6.328,1
210.51,92.8,40.53534,-3.46948,664.1,3,5,321,6.68,1
211.53,91.3,40.53553,-3.46966,664.3,3,5,323.1,5.977,1
212.5,89.3,40.53572,-3.46983,664.4,4,5,325.9,5.977,1
213.5,87.6,40.53591,-3.46999,664.7,3,5,328,4.922,1
214.52,90.2,40.5361,-3.47013,665.4,3,5,331.2,4.922,1
215.51,92.4,40.5363,-3.47028,666.3,3,5,333.6,5.625,1
216.5,95.8,40.53652,-3.4704,666.9,3,5,336.8,5.625,1
217.48,95.8,40.53652,-3.4704,666.9,3,5,336.8,5.625,1
218.54,101.9,40.537,-3.47064,669,4,5,342.4,6.328,1
219.49,101.1,40.53724,-3.47072,669.2,4,5,344.2,5.625,1
220.5,99.8,40.53749,-3.47081,669.5,4,5,345.2,2.812,1
221.57,100.5,40.53773,-3.47089,669.8,4,5,345.6,1.406,1
222.5,100.8,40.53798,-3.47097,670.8,4,5,345.9,0.703,1
223.55,101.6,40.53823,-3.47105,671.5,4,5,345.2,0.703,1
224.5,99.6,40.53847,-3.47112,671.8,4,5,345.6,0.703,1
225.51,97.7,40.53871,-3.4712,672.1,4,5,345.9,0.703,1
226.51,97.7,40.53871,-3.4712,672.1,4,5,345.9,0.703,1
227.52,93.3,40.53917,-3.47135,672.3,3,5,345.6,0.352,1
228.51,93.3,40.53917,-3.47135,672.3,3,5,345.6,0.352,1
229.52,89.6,40.5396,-3.47151,673.4,4,5,345.6,0,1
230.53,84.9,40.53981,-3.47158,673.3,4,5,345.9,0,1
231.5,84.9,40.53981,-3.47158,673.3,4,5,345.9,0.352,1
232.55,77.1,40.5402,-3.47168,673.4,4,5,345.9,0.352,1
233.49,77.1,40.5402,-3.47168,673.4,4,5,345.9,0.352,1
234.53,73.8,40.54058,-3.4718,674.2,3,5,345.9,0.352,1
235.55,74.5,40.54076,-3.47185,674.7,3,5,345.9,0.352,1
236.52,79.3,40.54094,-3.4719,675.5,3,5,345.6,0.352,1
237.49,84,40.54114,-3.47197,676.2,4,5,345.6,0.352,1
238.54,88,40.54135,-3.47205,677,3,5,345.9,0.352,1
239.56,91.5,40.54157,-3.47212,678,3,5,346.3,0.703,1
240.49,90.2,40.54179,-3.47219,678.4,4,5,345.9,0.703,1
241.51,82.4,40.542,-3.47225,678.6,3,5,345.6,0.703,1
242.51,76,40.54218,-3.47232,678.6,3,5,346.6,1.055,1
243.5,76,40.54218,-3.47232,678.6,3,5,346.6,1.055,1
244.55,74.8,40.54254,-3.47243,679.5,3,5,347,0.703,1
245.52,74.8,40.54254,-3.47243,679.5,3,5,347,1.055,1
246.57,80.1,40.54292,-3.47255,681.8,3,5,345.6,1.055,1
247.52,81.2,40.54313,-3.47262,682.4,3,5,345.2,0.703,1
248.5,84,40.54332,-3.47269,683.6,3,5,345.2,0.703,1
249.53,83,40.54352,-3.47276,684.1,3,5,345.9,0.703,1
250.5,80,40.54372,-3.47283,684.5,3,5,346.3,1.055,1
251.5,78,40.54391,-3.4729,685,3,5,345.9,1.055,1
252.49,76.6,40.54409,-3.47296,685.4,3,5,346.3,0.352,1
253.54,77.4,40.54428,-3.47303,686.5,3,5,345.6,0.352,1
254.53,77.4,40.54428,-3.47303,686.5,3,5,345.6,0.703,1
255.49,81.5,40.54448,-3.4731,687.6,3,5,344.9,1.406,1
256.5,85,40.54488,-3.47323,689.4,3,5,346.3,0.703,1
257.54,86.1,40.54508,-3.4733,690.3,3,5,344.9,1.406,1
258.51,84.9,40.54529,-3.47336,691.1,3,5,345.6,1.406,1
259.5,85.7,40.54549,-3.47343,691.9,4,5,345.9,0.703,1
260.57,88.4,40.5457,-3.4735,692.8,3,5,345.9,1.055,1
261.51,92.1,40.54593,-3.47357,693.7,3,5,344.9,1.055,1
262.6,92.7,40.54616,-3.47365,695,3,5,345.2,0.703,1
263.53,91,40.54638,-3.47373,695.6,3,5,344.9,0.703,1
264.51,92.2,40.54661,-3.47381,696.4,3,5,344.2,1.055,1
265.5,92.2,40.54661,-3.47381,696.4,3,5,344.2,1.055,1
266.52,93.6,40.54706,-3.47399,698.6,3,5,342.8,1.406,1
267.52,90.6,40.54729,-3.47408,698.9,3,5,342.1,1.406,1
268.54,88.7,40.5475,-3.47417,699.6,3,5,341,1.758,1
269.52,88.7,40.5475,-3.47417,699.6,3,5,341,1.758,1
270.49,89.5,40.54771,-3.47428,700.3,3,5,339.3,2.812,1
271.5,95.9,40.54814,-3.4745,703,3,5,337.9,1.406,1
272.54,96.2,40.54836,-3.47462,704.2,3,5,336.4,1.406,1
273.5,91.4,40.54857,-3.47475,704.5,3,5,335.7,2.461,1
274.5,88.5,40.54877,-3.47488,704.9,3,5,334.7,2.109,1
275.61,89.6,40.54897,-3.47501,706.5,3,5,333.6,2.109,1
276.5,90.1,40.54917,-3.47515,707.1,3,5,332.2,2.109,1
277.5,90.2,40.54938,-3.47528,708,3,5,331.9,2.461,1
278.5,87.8,40.54958,-3.47542,708.4,3,5,330.5,1.758,1
279.56,88.7,40.54976,-3.47558,709,3,5,329.4,2.461,1
280.5,93.3,40.54996,-3.47573,710.2,3,5,329.1,2.461,1
281.51,95.3,40.55017,-3.4759,711.6,3,5,327.3,1.406,1
282.5,92.8,40.55036,-3.47606,712.2,3,5,326.6,2.109,1
283.5,89.8,40.55055,-3.47623,712.5,3,5,325.2,2.461,1
284.53,87,40.55073,-3.4764,713.3,3,5,324.1,2.109,1
285.5,84.3,40.5509,-3.47656,713.8,3,5,323.8,2.461,1
286.52,82.8,40.55106,-3.47673,714.3,3,5,323.1,1.055,1
287.58,82.9,40.55123,-3.4769,715.1,3,5,321.3,1.055,1
288.51,83.6,40.55138,-3.47707,715.9,3,5,320.3,2.461,1
289.53,84.2,40.55154,-3.47726,716.9,3,5,319.6,1.758,1
290.49,84.2,40.55154,-3.47726,716.9,3,5,319.6,1.758,1
291.54,90.3,40.55187,-3.47765,719.4,3,5,317.8,1.406,1
292.55,90.3,40.55187,-3.47765,719.4,3,5,317.8,1.758,1
293.51,87.3,40.55204,-3.47784,719.6,3,5,316.8,2.109,1
294.48,85,40.55219,-3.47803,720.4,3,5,315.7,2.109,1
295.54,85,40.55249,-3.47842,721.5,3,5,313.2,1.406,1
296.5,85,40.55249,-3.47842,721.5,3,5,313.2,2.461,1
297.5,86.7,40.55278,-3.47884,723.6,4,5,311.8,3.164,1
298.5,84.8,40.55292,-3.47905,723.7,4,5,311.5,1.406,1
299.51,84,40.55306,-3.47926,724.3,4,5,311.1,0.703,1
300.6,85.6,40.5532,-3.47947,725.2,4,5,311.1,0.352,1
301.54,86.7,40.55333,-3.47971,726.2,4,5,307.3,3.867,1
302.53,85.8,40.55346,-3.47994,726.7,4,5,306.9,4.219,1
303.51,85.5,40.55359,-3.48016,727.3,4,5,306.6,0.703,1
304.49,85.5,40.55359,-3.48016,727.3,4,5,306.6,0.703,1
305.55,83.2,40.55382,-3.48062,728.3,4,5,305.5,1.055,1
306.52,89.5,40.55396,-3.48086,729.3,4,5,302.7,3.516,1
307.55,89,40.55407,-3.48111,729.8,4,5,302.3,3.516,1
308.52,87.3,40.55418,-3.48137,729.7,4,5,300.6,2.109,1
309.55,87,40.5543,-3.4816,730.1,4,5,301.3,1.055,1
310.51,82.8,40.55439,-3.48184,730.5,4,5,299.2,1.055,1
311.54,81.8,40.55448,-3.48208,730.6,4,5,298.5,2.109,1
312.52,81.8,40.55448,-3.48208,730.6,4,5,298.5,2.812,1
313.48,85.2,40.55457,-3.48234,731.3,4,5,297.4,1.758,1
314.52,90.4,40.55478,-3.48282,732.5,4,5,295,2.109,1
315.51,87.5,40.55487,-3.48309,732.8,3,5,293.6,2.461,1
316.51,87.5,40.55487,-3.48309,732.8,3,5,293.6,2.812,1
317.59,85.9,40.55503,-3.48363,732.7,3,5,292.5,1.055,1
318.5,86,40.5551,-3.48389,732.7,3,5,291.1,1.055,1
319.53,92.6,40.55518,-3.48418,733.7,3,5,289.7,2.109,1
320.52,96.8,40.55526,-3.48447,734.1,3,5,289.3,2.812,1
321.48,96.8,40.55526,-3.48447,734.1,3,5,289.3,1.758,1
322.58,94.1,40.55542,-3.48505,734.2,3,5,286.9,2.461,1
323.5,92.3,40.55549,-3.48535,734,3,5,286.2,2.461,1
324.54,91.3,40.55554,-3.48564,734.1,3,5,284.8,1.758,1
325.54,90.8,40.5556,-3.48592,734.6,3,5,283.7,2.109,1
326.54,90.3,40.55565,-3.48621,734.6,3,5,283,1.758,1
327.5,88.8,40.5557,-3.48649,734.6,3,5,282,1.758,1
328.51,89.6,40.55574,-3.48677,734.9,3,5,280.9,2.109,1
329.5,89.4,40.55577,-3.48706,735,3,5,279.1,2.109,1
330.51,79.7,40.5558,-3.48733,734.4,3,5,278.4,2.812,1
331.56,77.9,40.55583,-3.48759,734.7,4,5,277.7,2.461,1
332.58,79.4,40.55586,-3.48785,735.2,3,5,276.7,1.758,1
333.5,79.4,40.55586,-3.48785,735.2,3,5,276.7,1.758,1
334.53,78.8,40.5559,-3.48838,735.5,4,5,274.2,2.109,1
335.53,83.8,40.55592,-3.48865,736.2,3,5,274.6,1.055,1
336.54,85.5,40.55592,-3.48893,736.3,4,5,272.1,2.461,1
337.5,86.2,40.55592,-3.4892,736.7,4,5,270.7,3.867,1
338.49,84.4,40.55592,-3.48948,736.6,4,5,268.2,3.867,1
339.49,83.7,40.55591,-3.48975,736.7,4,5,266.5,4.219,1
340.52,82.5,40.55589,-3.49004,737,4,5,264.4,3.867,1
341.51,81.6,40.55585,-3.49032,737.2,4,5,261.9,3.867,1
342.49,81.6,40.55585,-3.49032,737.2,4,5,261.9,4.57,1
343.54,82.2,40.55578,-3.49083,737.5,4,5,258.4,4.219,1
344.57,82.4,40.55573,-3.49108,737.9,4,5,256.6,3.516,1
345.51,82.5,40.55569,-3.49134,737.7,4,5,254.9,3.516,1
346.51,84.5,40.55563,-3.4916,738.3,4,5,252.4,4.219,1
347.59,84.1,40.55557,-3.49186,738.2,3,5,251.4,3.516,1
348.51,82.5,40.55549,-3.49212,738.5,3,5,249.3,3.164,1
349.51,81.2,40.55541,-3.49236,738.6,3,5,247.5,3.867,1
350.54,82.1,40.55534,-3.4926,738.8,3,5,245.4,3.867,1
351.55,86,40.55525,-3.49285,739.3,3,5,244,3.516,1
352.49,90.7,40.55516,-3.49311,739.9,3,5,243.3,3.516,1
353.51,95.1,40.55505,-3.49339,740.1,3,5,242.6,1.406,1
354.54,92.9,40.55494,-3.49367,740.2,3,5,242.6,0.703,1
355.5,86.7,40.55483,-3.49393,739.8,3,5,243.6,0.703,1
356.49,86.7,40.55483,-3.49393,739.8,3,5,243.6,1.055,1
357.52,79.4,40.55466,-3.49442,739.4,3,5,246.4,2.812,1
358.53,79.2,40.55459,-3.49466,739.4,3,5,248.6,2.812,1
359.51,79,40.55452,-3.4949,739.8,3,5,250.3,3.867,1
360.6,83.5,40.55446,-3.49516,740.8,3,5,252.8,4.219,1
361.51,82.6,40.55439,-3.49542,741,3,5,254.5,4.219,1
362.6,81,40.55435,-3.49568,741,3,5,257,4.219,1
363.49,81,40.55435,-3.49568,741,3,5,257,4.219,1
364.55,78.3,40.55428,-3.4962,741.3,3,5,261.6,5.273,1
365.5,78.5,40.55425,-3.49645,741.4,3,5,264.4,4.57,1
366.53,78.5,40.55423,-3.49671,741.6,3,5,264.4,2.812,1
367.49,78.5,40.55423,-3.49671,741.6,3,5,264.4,2.812,1
368.56,78.4,40.55423,-3.49724,742,3,5,270,3.867,1
369.53,79,40.55423,-3.4975,742.2,3,5,271.8,3.516,1
370.53,79,40.55423,-3.4975,742.2,3,5,271.8,3.516,1
371.53,77.1,40.55426,-3.49802,742.2,3,5,275.3,3.867,1
372.5,72.9,40.55429,-3.49827,741.9,3,5,278.8,3.516,1
373.55,72.6,40.55432,-3.49851,742.2,3,5,280.9,5.625,1
374.53,74.6,40.55436,-3.49875,742.3,3,5,282.7,3.867,1
375.6,73.7,40.5544,-3.49898,742.3,3,5,280.5,3.867,1
376.51,71.2,40.55445,-3.4992,742.2,3,5,286.2,2.109,1
377.5,71.2,40.55445,-3.4992,742.2,3,5,286.2,5.625,1
378.52,65.5,40.55454,-3.49963,742,3,5,285.8,0.703,1
379.5,66.5,40.55459,-3.49984,741,3,5,285.5,0.703,1
380.5,68.7,40.55463,-3.50006,740.5,3,5,286.2,1.055,1
381.5,71.4,40.55468,-3.50028,740.5,3,5,287.9,0.703,1
382.5,71.2,40.55474,-3.50051,739.8,3,5,291.8,5.625,1
383.56,71.6,40.55481,-3.50072,739.4,3,5,296.4,5.625,1
384.49,71.6,40.55481,-3.50072,739.4,3,5,296.4,8.438,1
385.59,74.3,40.55499,-3.50113,738.4,3,5,302.3,7.383,1
386.59,75.7,40.55509,-3.50133,737.6,3,5,303.8,5.977,1
387.51,75.7,40.55509,-3.50133,737.6,3,5,303.8,4.57,1
388.51,76.8,40.5552,-3.50154,736.7,3,5,304.8,2.461,1
389.52,77,40.55542,-3.50195,735.1,3,5,304.8,0.703,1
390.55,79.1,40.55553,-3.50216,733.8,3,5,304.8,0.703,1
391.52,78.5,40.55565,-3.50238,733.3,3,5,303.4,0.703,1
392.51,79.3,40.55575,-3.5026,732.2,3,5,302,1.406,1
393.5,79.3,40.55575,-3.5026,732.2,3,5,302,2.812,1
394.52,78.3,40.55595,-3.50304,730.8,3,5,299.2,2.109,1
395.5,78.3,40.55595,-3.50304,730.8,3,5,299.2,2.812,1
396.51,77.2,40.55604,-3.50325,729.9,3,5,297.8,3.516,1
397.5,77.4,40.55613,-3.50347,728.8,3,5,296.4,2.812,1
398.52,77.9,40.55621,-3.5037,727.9,3,5,295,2.812,1
399.49,80.6,40.55637,-3.50418,725.9,3,5,291.4,2.812,1
400.51,80.5,40.55643,-3.50443,724.7,3,5,289.7,3.516,1
401.51,80.7,40.5565,-3.50467,724.3,3,5,287.9,3.516,1
402.49,80.7,40.5565,-3.50467,724.3,3,5,287.9,3.516,1
403.59,85.7,40.55661,-3.50521,723.2,3,5,284.4,3.516,1
404.51,88.4,40.55666,-3.50549,722,3,5,282.7,3.516,1
405.55,88.4,40.55666,-3.50549,722,3,5,282.7,3.516,1
406.55,89.2,40.55674,-3.50607,720,3,5,278.8,3.164,1
407.5,88.8,40.55677,-3.50636,719,3,5,277.4,3.867,1
408.5,89.2,40.55679,-3.50665,717.7,3,5,275.3,3.867,1
409.52,89,40.5568,-3.50694,716.6,3,5,273.5,3.516,1
410.49,89,40.5568,-3.50694,716.6,3,5,273.5,3.867,1
411.52,89.7,40.55681,-3.50753,714.6,3,5,269.3,4.219,1
412.5,89.7,40.55681,-3.50753,714.6,3,5,269.3,4.219,1
413.48,90.1,40.55679,-3.50783,713.3,3,5,268.2,3.164,1
414.51,89.8,40.55679,-3.50812,712,3,5,267.9,1.406,1
415.51,87.8,40.55676,-3.50869,710,3,5,267.2,0.703,1
416.57,87.8,40.55676,-3.50898,708.6,3,5,268.9,0.703,1
417.51,88.5,40.55676,-3.50927,708,3,5,271.1,1.758,1
418.51,89.8,40.55678,-3.50957,706.7,3,5,272.8,3.867,1
419.59,92.1,40.5568,-3.50987,706,3,5,274.9,3.867,1
420.49,92.4,40.55683,-3.51016,706,3,5,277,3.867,1
421.5,91.9,40.55687,-3.51047,704.6,3,5,280.2,5.273,1
422.63,91.7,40.55691,-3.51077,702.1,3,5,282.3,5.273,1
423.49,91.7,40.55691,-3.51077,702.1,3,5,282.3,5.273,1
424.48,91.8,40.55696,-3.51106,701,3,5,284.4,4.219,1
425.51,92.2,40.55702,-3.51135,701,3,5,286.9,4.57,1
426.48,95.7,40.5571,-3.51165,699,3,5,289.3,4.922,1
427.53,95.6,40.55729,-3.51222,697.7,3,5,294.3,4.219,1
428.59,91.9,40.55738,-3.5125,695.9,3,5,295.7,4.57,1
429.49,89.6,40.5575,-3.51277,694.5,3,5,299.5,4.57,1
430.48,90.1,40.55761,-3.51302,692.9,3,5,300.6,5.273,1
431.52,88.7,40.55773,-3.51328,691.8,3,5,301.3,4.922,1
432.5,88.2,40.55785,-3.5135,690.4,3,5,305.9,1.758,1
433.52,92,40.55799,-3.51374,689.2,3,5,309.4,8.086,1
434.51,91.9,40.55814,-3.51397,688,3,5,309.4,8.086,1
435.52,91.9,40.55814,-3.51397,688,3,5,309.4,3.516,1
436.49,91.5,40.55845,-3.51442,686,3,5,313.6,1.758,1
437.54,91.2,40.55861,-3.51463,684.9,3,5,315.7,4.219,1
438.51,91.8,40.55877,-3.51484,683.9,3,5,317.8,4.57,1
439.52,93.7,40.55895,-3.51504,683,3,5,321,4.219,1
440.49,93.2,40.55913,-3.51522,682.1,3,5,323.1,5.273,1
441.49,93.7,40.55932,-3.5154,681.4,3,5,325.5,5.273,1
442.54,92.4,40.55951,-3.51557,680.3,3,5,327.3,4.219,1
443.5,92.1,40.5597,-3.51572,679.7,3,5,329.4,4.219,1
444.54,94,40.55991,-3.51586,678.8,3,5,331.9,4.57,1
445.55,93.4,40.56012,-3.516,678.2,3,5,334.3,4.57,1
446.5,92.6,40.56034,-3.51613,677.4,3,5,335.7,4.922,1
447.52,92.3,40.56055,-3.51626,676.7,3,5,338.6,3.867,1
448.52,91.2,40.56077,-3.51636,675.7,3,5,341,4.219,1
449.53,91.2,40.56077,-3.51636,675.7,3,5,341,5.273,1
450.61,90.5,40.5612,-3.51652,673.8,3,5,345.6,4.219,1
451.57,90.1,40.56143,-3.51659,672.9,3,5,348,5.273,1
452.55,89,40.56165,-3.51665,671.9,3,5,349.8,4.219,1
453.62,89.8,40.56187,-3.5167,670.9,3,5,350.5,2.461,1
454.49,89.8,40.56208,-3.51673,670.4,3,5,352.6,2.461,1
455.52,89.2,40.5623,-3.51677,669.5,3,5,353.7,2.812,1
456.5,89.2,40.5623,-3.51677,669.5,3,5,353.7,3.164,1
457.53,86.2,40.56273,-3.51683,668.2,3,5,354,1.758,1
458.49,86.2,40.56273,-3.51683,668.2,3,5,354,0.352,1
459.51,84.1,40.56315,-3.5169,666.7,3,5,353,0.703,1
460.52,83.8,40.56335,-3.51693,666.2,4,5,352.6,1.055,1
461.49,83.8,40.56335,-3.51693,666.2,4,5,352.6,1.055,1
462.54,86.7,40.56377,-3.51699,664.2,4,5,351.6,0.703,1
463.52,91,40.564,-3.51703,663.7,4,5,350.2,1.055,1
464.59,94.1,40.56423,-3.51709,663.4,4,5,348.4,3.164,1
465.51,97.9,40.56446,-3.51717,663,4,5,347.3,2.812,1
466.56,98.6,40.5647,-3.51724,662.7,4,5,345.9,2.812,1
467.57,98.5,40.56494,-3.51733,662,3,5,344.2,3.164,1
468.52,98.9,40.56518,-3.51743,662.3,3,5,343.1,3.164,1
469.51,98.9,40.56541,-3.51752,661.7,3,5,343.1,2.812,1
470.56,103.8,40.56566,-3.51763,661.4,3,5,341.4,1.758,1
471.52,104.4,40.56591,-3.51775,661.2,3,5,339.6,3.516,1
472.51,102.5,40.56614,-3.51788,660.6,3,5,338.2,3.516,1
473.53,101.2,40.56639,-3.51801,660.1,3,5,336.8,3.164,1
474.52,103.3,40.56662,-3.51814,660,3,5,336.4,2.812,1
475.52,104.6,40.56686,-3.51828,659.8,3,5,334.7,1.758,1
476.59,105.3,40.5671,-3.51844,660,3,5,333.3,2.109,1
477.5,103.9,40.56733,-3.5186,659.9,3,5,331.9,3.164,1
478.5,102.9,40.56756,-3.51876,659.7,3,5,330.8,2.461,1
479.49,101.1,40.56777,-3.51894,660.1,3,5,328.4,2.461,1
480.5,106.6,40.56801,-3.51912,660.2,3,5,327.7,3.516,1
481.48,106.6,40.56801,-3.51912,660.2,3,5,327.7,3.164,1
482.5,104.5,40.56843,-3.5195,661.4,3,5,325.2,2.109,1
483.5,102.6,40.56864,-3.5197,661.3,3,5,323.4,2.461,1
484.49,102.6,40.56864,-3.5197,661.3,3,5,323.4,2.812,1
485.52,106.6,40.56905,-3.52012,661.8,3,5,320.6,3.516,1
486.49,106.6,40.56905,-3.52012,661.8,3,5,320.6,2.812,1
487.54,108.1,40.56945,-3.52058,662.9,3,5,318.2,2.461,1
488.52,108.1,40.56945,-3.52058,662.9,3,5,318.2,2.461,1
489.49,104,40.56984,-3.52105,663.4,3,5,316.1,2.461,1
490.53,102.4,40.57002,-3.52128,663.1,3,5,314.3,2.109,1
491.58,104.6,40.5702,-3.52153,663.4,3,5,312.9,2.812,1
492.52,107.8,40.57038,-3.5218,663.6,3,5,311.1,3.164,1
493.51,108,40.57055,-3.52207,664.7,3,5,309.7,3.164,1
494.49,108,40.57055,-3.52207,664.7,3,5,309.7,3.164,1
495.5,106.2,40.57072,-3.52234,665.1,3,5,308.7,2.461,1
496.6,102.4,40.57104,-3.52289,664.9,3,5,305.9,2.109,1
497.51,103.3,40.57119,-3.52317,664.5,3,5,305.2,2.812,1
498.5,103.3,40.57119,-3.52317,664.5,3,5,305.2,2.461,1
499.52,101.6,40.57146,-3.52372,664,3,5,302.3,2.812,1
500.5,103.3,40.57159,-3.52401,663.9,3,5,300.9,2.812,1
501.49,103.8,40.57172,-3.5243,663.8,3,5,300.2,2.109,1
502.55,103.4,40.57185,-3.5246,663.2,3,5,298.1,2.109,1
503.52,106.2,40.57196,-3.5249,663.3,3,5,296.7,3.516,1
504.49,105.1,40.57209,-3.52519,662.8,3,5,296,3.516,1
505.49,105.6,40.5722,-3.5255,662.2,3,5,294.3,2.109,1
506.51,105.8,40.5723,-3.52582,661.2,3,5,292.9,2.461,1
507.58,105.2,40.5724,-3.52614,660.5,3,5,291.8,2.461,1
508.51,105,40.57249,-3.52646,659.6,3,5,291.4,1.406,1
509.5,107.9,40.57259,-3.52678,658.9,3,5,291.1,0.703,1
510.5,107.6,40.57269,-3.52711,658.3,3,5,291.1,0.352,1
511.54,107,40.57278,-3.52744,657.6,3,5,291.1,0.352,1
512.53,105.9,40.57288,-3.52777,656.8,3,5,291.4,0.352,1
513.55,105.3,40.57298,-3.52809,655.9,3,5,291.1,0.352,1
514.52,105.7,40.57307,-3.52841,655.1,3,5,292.1,0.352,1
515.5,105.6,40.57317,-3.52873,654.8,3,5,292.9,1.758,1
516.59,105.2,40.57327,-3.52905,654.2,3,5,293.6,1.406,1
517.49,105.2,40.57327,-3.52905,654.2,3,5,293.6,1.406,1
518.51,104.1,40.57349,-3.52968,651.8,3,5,295,1.406,1
519.5,104.7,40.57361,-3.52999,651,3,5,295.7,0.703,1
520.55,105,40.57373,-3.53029,650.1,3,5,297.4,2.461,1
521.64,104.4,40.57385,-3.5306,649.9,3,5,298.5,2.812,1
522.53,104.4,40.57398,-3.5309,649.1,3,5,298.5,1.055,1
523.51,103.6,40.57408,-3.53121,648.4,3,5,299.5,1.055,1
524.51,103.6,40.57408,-3.53121,648.4,3,5,299.5,1.055,1
525.55,103,40.57435,-3.53178,646.6,3,5,301.3,1.758,1
526.5,102.2,40.57449,-3.53207,645.9,3,5,301.6,1.055,1
527.65,103.2,40.57464,-3.53235,645,3,5,302.3,1.055,1
528.51,104,40.57478,-3.53264,644.5,3,5,303.4,1.758,1
529.49,104,40.57478,-3.53264,644.5,3,5,303.4,1.758,1
530.51,107.9,40.57509,-3.53322,643.7,3,5,303.4,1.406,1
531.48,107.9,40.57509,-3.53322,643.7,3,5,303.4,0.352,1
